PathId,OrderNumber,FromNode,ToNode,Length,AB_Wh,BA_Wh
50,2,70,298,16558,16558,16558
50,3,298,71,50351,50351,50351
50,4,71,41,21602,21602,21602
50,5,41,45,13550,13550,13550
50,6,45,85,5780,5780,5780
50,7,85,84,13617,13617,13617
50,8,84,142,24630,24630,24630
50,9,142,155,18718,18718,18718
50,10,155,154,7768,7768,7768
50,11,154,160,48527,48527,48527
50,12,160,116,38887,38887,38887
50,13,116,163,1610,1610,1610
50,14,163,162,5196,5196,5196
50,15,162,174,26069,26069,26069
50,16,174,172,6041,6041,6041
50,17,172,181,19792,19792,19792
50,18,181,198,5013,5013,5013
50,19,198,182,4315,4315,4315
50,20,182,187,2034,2034,2034
50,21,187,192,10053,10053,10053
50,22,192,193,4157,4157,4157
50,23,193,194,2731,2731,2731
50,24,194,199,135,135,135
50,25,199,201,7367,7367,7367
50,26,201,151,13001,13001,13001
50,27,151,210,75436,75436,75436
50,28,210,211,3345,3345,3345
50,29,211,27,53007,53007,53007
50,30,27,77,2891,2891,2891
50,31,77,222,15268,15268,15268
50,32,222,221,2113,2113,2113
50,33,221,228,20155,20155,20155
50,34,228,238,39261,39261,39261
51,1,1,70,26012,26012,26012
51,2,70,298,16558,16558,16558
51,3,298,71,50351,50351,50351
51,4,71,41,21602,21602,21602
51,5,41,45,13550,13550,13550
51,6,45,85,5780,5780,5780
51,7,85,84,13617,13617,13617
51,8,84,142,24630,24630,24630
51,9,142,155,18718,18718,18718
51,10,155,154,7768,7768,7768
51,11,154,160,48527,48527,48527
51,12,160,116,38887,38887,38887
51,13,116,163,1610,1610,1610
51,14,163,113,41907,41907,41907
51,15,113,92,25224,25224,25224
51,16,92,106,19559,19559,19559
51,17,106,109,20005,20005,20005
51,18,109,206,7138,7138,7138
51,19,206,205,1135,1135,1135
51,20,205,213,44562,44562,44562
51,21,213,214,11964,11964,11964
51,22,214,216,72,72,72
51,23,216,215,5791,5791,5791
51,24,215,81,19188,19188,19188
51,25,81,50,66450,66450,66450
51,26,50,240,37427,37427,37427
52,1,1,70,26012,26012,26012
52,2,70,298,16558,16558,16558
52,3,298,71,50351,50351,50351
52,4,71,41,21602,21602,21602
52,5,41,45,13550,13550,13550
52,6,45,85,5780,5780,5780
52,7,85,84,13617,13617,13617
52,8,84,142,24630,24630,24630
52,9,142,155,18718,18718,18718
52,10,155,154,7768,7768,7768
52,11,154,160,48527,48527,48527
52,12,160,116,38887,38887,38887
52,13,116,163,1610,1610,1610
52,14,163,162,5196,5196,5196
52,15,162,174,26069,26069,26069
52,16,174,172,6041,6041,6041
52,17,172,181,19792,19792,19792
52,18,181,198,5013,5013,5013
52,19,198,182,4315,4315,4315
52,20,182,187,2034,2034,2034
52,21,187,192,10053,10053,10053
52,22,192,193,4157,4157,4157
52,23,193,194,2731,2731,2731
52,24,194,199,135,135,135
52,25,199,201,7367,7367,7367
52,26,201,151,13001,13001,13001
52,27,151,210,75436,75436,75436
52,28,210,212,4151,4151,4151
52,29,212,219,64249,64249,64249
52,30,219,218,1985,1985,1985
52,31,218,223,27895,27895,27895
52,32,223,226,4622,4622,4622
52,33,226,225,2732,2732,2732
52,34,225,232,34318,34318,34318
52,35,232,236,7671,7671,7671
52,36,236,241,11675,11675,11675
53,1,1,70,26012,26012,26012
53,2,70,298,16558,16558,16558
53,3,298,71,50351,50351,50351
53,4,71,41,21602,21602,21602
53,5,41,45,13550,13550,13550
53,6,45,85,5780,5780,5780
53,7,85,84,13617,13617,13617
53,8,84,142,24630,24630,24630
53,9,142,155,18718,18718,18718
53,10,155,154,7768,7768,7768
53,11,154,160,48527,48527,48527
53,12,160,116,38887,38887,38887
53,13,116,163,1610,1610,1610
53,14,163,162,5196,5196,5196
53,15,162,174,26069,26069,26069
53,16,174,172,6041,6041,6041
53,17,172,181,19792,19792,19792
53,18,181,198,5013,5013,5013
53,19,198,182,4315,4315,4315
53,20,182,187,2034,2034,2034
53,21,187,192,10053,10053,10053
53,22,192,193,4157,4157,4157
53,23,193,194,2731,2731,2731
53,24,194,199,135,135,135
53,25,199,201,7367,7367,7367
53,26,201,151,13001,13001,13001
53,27,151,210,75436,75436,75436
53,28,210,212,4151,4151,4151
53,29,212,219,64249,64249,64249
53,30,219,218,1985,1985,1985
53,31,218,223,27895,27895,27895
53,32,223,226,4622,4622,4622
53,33,226,225,2732,2732,2732
53,34,225,232,34318,34318,34318
53,35,232,236,7671,7671,7671
53,36,236,241,11675,11675,11675
53,37,241,242,24107,24107,24107
54,1,1,70,26012,26012,26012
54,2,70,298,16558,16558,16558
54,3,298,71,50351,50351,50351
54,4,71,41,21602,21602,21602
54,5,41,45,13550,13550,13550
54,6,45,85,5780,5780,5780
54,7,85,84,13617,13617,13617
54,8,84,142,24630,24630,24630
54,9,142,155,18718,18718,18718
54,10,155,154,7768,7768,7768
54,11,154,160,48527,48527,48527
54,12,160,116,38887,38887,38887
54,13,116,163,1610,1610,1610
54,14,163,162,5196,5196,5196
54,15,162,174,26069,26069,26069
54,16,174,172,6041,6041,6041
54,17,172,181,19792,19792,19792
54,18,181,198,5013,5013,5013
54,19,198,182,4315,4315,4315
54,20,182,187,2034,2034,2034
54,21,187,192,10053,10053,10053
54,22,192,193,4157,4157,4157
54,23,193,194,2731,2731,2731
54,24,194,199,135,135,135
54,25,199,201,7367,7367,7367
54,26,201,151,13001,13001,13001
54,27,151,210,75436,75436,75436
54,28,210,212,4151,4151,4151
54,29,212,219,64249,64249,64249
54,30,219,218,1985,1985,1985
54,31,218,223,27895,27895,27895
54,32,223,226,4622,4622,4622
54,33,226,225,2732,2732,2732
54,34,225,232,34318,34318,34318
54,35,232,236,7671,7671,7671
54,36,236,241,11675,11675,11675
54,37,241,242,24107,24107,24107
54,38,242,245,18680,18680,18680
54,39,245,248,8482,8482,8482
55,1,1,70,26012,26012,26012
55,2,70,298,16558,16558,16558
55,3,298,71,50351,50351,50351
55,4,71,41,21602,21602,21602
55,5,41,45,13550,13550,13550
55,6,45,85,5780,5780,5780
55,7,85,84,13617,13617,13617
55,8,84,142,24630,24630,24630
55,9,142,155,18718,18718,18718
55,10,155,154,7768,7768,7768
55,11,154,160,48527,48527,48527
55,12,160,116,38887,38887,38887
55,13,116,163,1610,1610,1610
55,14,163,113,41907,41907,41907
55,15,113,92,25224,25224,25224
55,16,92,106,19559,19559,19559
55,17,106,109,20005,20005,20005
55,18,109,206,7138,7138,7138
55,19,206,205,1135,1135,1135
55,20,205,213,44562,44562,44562
55,21,213,214,11964,11964,11964
55,22,214,216,72,72,72
55,23,216,215,5791,5791,5791
55,24,215,81,19188,19188,19188
55,25,81,50,66450,66450,66450
55,26,50,240,37427,37427,37427
55,27,240,239,5509,5509,5509
55,28,239,250,56480,56480,56480
56,1,1,70,26012,26012,26012
56,2,70,298,16558,16558,16558
56,3,298,71,50351,50351,50351
56,4,71,41,21602,21602,21602
56,5,41,45,13550,13550,13550
56,6,45,85,5780,5780,5780
56,7,85,84,13617,13617,13617
56,8,84,142,24630,24630,24630
56,9,142,155,18718,18718,18718
56,10,155,154,7768,7768,7768
56,11,154,160,48527,48527,48527
56,12,160,116,38887,38887,38887
56,13,116,163,1610,1610,1610
56,14,163,162,5196,5196,5196
56,15,162,174,26069,26069,26069
56,16,174,172,6041,6041,6041
56,17,172,181,19792,19792,19792
56,18,181,198,5013,5013,5013
56,19,198,182,4315,4315,4315
56,20,182,187,2034,2034,2034
56,21,187,192,10053,10053,10053
56,22,192,193,4157,4157,4157
56,23,193,194,2731,2731,2731
56,24,194,199,135,135,135
56,25,199,201,7367,7367,7367
56,26,201,151,13001,13001,13001
56,27,151,210,75436,75436,75436
56,28,210,212,4151,4151,4151
56,29,212,219,64249,64249,64249
56,30,219,218,1985,1985,1985
56,31,218,223,27895,27895,27895
56,32,223,226,4622,4622,4622
56,33,226,225,2732,2732,2732
56,34,225,232,34318,34318,34318
56,35,232,236,7671,7671,7671
56,36,236,241,11675,11675,11675
56,37,241,242,24107,24107,24107
56,38,242,245,18680,18680,18680
56,39,245,248,8482,8482,8482
56,40,248,251,5304,5304,5304
56,41,251,256,6094,6094,6094
57,1,1,70,26012,26012,26012
57,2,70,298,16558,16558,16558
57,3,298,71,50351,50351,50351
57,4,71,41,21602,21602,21602
57,5,41,45,13550,13550,13550
57,6,45,85,5780,5780,5780
57,7,85,84,13617,13617,13617
57,8,84,142,24630,24630,24630
57,9,142,155,18718,18718,18718
57,10,155,154,7768,7768,7768
57,11,154,160,48527,48527,48527
57,12,160,116,38887,38887,38887
57,13,116,163,1610,1610,1610
57,14,163,162,5196,5196,5196
57,15,162,174,26069,26069,26069
57,16,174,172,6041,6041,6041
57,17,172,181,19792,19792,19792
57,18,181,198,5013,5013,5013
57,19,198,182,4315,4315,4315
57,20,182,187,2034,2034,2034
57,21,187,192,10053,10053,10053
57,22,192,193,4157,4157,4157
57,23,193,194,2731,2731,2731
57,24,194,199,135,135,135
57,25,199,201,7367,7367,7367
57,26,201,151,13001,13001,13001
57,27,151,210,75436,75436,75436
57,28,210,212,4151,4151,4151
57,29,212,219,64249,64249,64249
57,30,219,218,1985,1985,1985
57,31,218,223,27895,27895,27895
57,32,223,226,4622,4622,4622
57,33,226,225,2732,2732,2732
57,34,225,232,34318,34318,34318
57,35,232,236,7671,7671,7671
57,36,236,241,11675,11675,11675
57,37,241,242,24107,24107,24107
57,38,242,245,18680,18680,18680
57,39,245,248,8482,8482,8482
57,40,248,251,5304,5304,5304
57,41,251,256,6094,6094,6094
57,42,256,258,6054,6054,6054
57,43,258,257,8011,8011,8011
58,1,1,70,26012,26012,26012
58,2,70,298,16558,16558,16558
58,3,298,71,50351,50351,50351
58,4,71,41,21602,21602,21602
58,5,41,45,13550,13550,13550
58,6,45,85,5780,5780,5780
58,7,85,84,13617,13617,13617
58,8,84,142,24630,24630,24630
58,9,142,155,18718,18718,18718
58,10,155,154,7768,7768,7768
58,11,154,160,48527,48527,48527
58,12,160,116,38887,38887,38887
58,13,116,163,1610,1610,1610
58,14,163,162,5196,5196,5196
58,15,162,174,26069,26069,26069
58,16,174,172,6041,6041,6041
58,17,172,181,19792,19792,19792
58,18,181,198,5013,5013,5013
58,19,198,182,4315,4315,4315
58,20,182,187,2034,2034,2034
58,21,187,192,10053,10053,10053
58,22,192,193,4157,4157,4157
58,23,193,194,2731,2731,2731
58,24,194,199,135,135,135
58,25,199,201,7367,7367,7367
58,26,201,151,13001,13001,13001
58,27,151,210,75436,75436,75436
58,28,210,212,4151,4151,4151
58,29,212,219,64249,64249,64249
58,30,219,218,1985,1985,1985
58,31,218,223,27895,27895,27895
58,32,223,226,4622,4622,4622
58,33,226,227,2673,2673,2673
58,34,227,231,33466,33466,33466
58,35,231,235,4799,4799,4799
58,36,235,244,13932,13932,13932
58,37,244,243,25189,25189,25189
58,38,243,246,16453,16453,16453
58,39,246,247,8516,8516,8516
58,40,247,252,5553,5553,5553
58,41,252,255,6411,6411,6411
58,42,255,259,5051,5051,5051
58,43,259,264,8950,8950,8950
58,44,264,263,4668,4668,4668
58,45,263,267,13034,13034,13034
58,46,267,266,7853,7853,7853
59,1,1,70,26012,26012,26012
59,2,70,298,16558,16558,16558
59,3,298,71,50351,50351,50351
59,4,71,41,21602,21602,21602
59,5,41,45,13550,13550,13550
59,6,45,85,5780,5780,5780
59,7,85,84,13617,13617,13617
59,8,84,142,24630,24630,24630
59,9,142,155,18718,18718,18718
59,10,155,154,7768,7768,7768
59,11,154,160,48527,48527,48527
59,12,160,116,38887,38887,38887
59,13,116,163,1610,1610,1610
59,14,163,162,5196,5196,5196
59,15,162,174,26069,26069,26069
59,16,174,172,6041,6041,6041
59,17,172,181,19792,19792,19792
59,18,181,198,5013,5013,5013
59,19,198,182,4315,4315,4315
59,20,182,187,2034,2034,2034
59,21,187,192,10053,10053,10053
59,22,192,193,4157,4157,4157
59,23,193,194,2731,2731,2731
59,24,194,199,135,135,135
59,25,199,201,7367,7367,7367
59,26,201,151,13001,13001,13001
59,27,151,210,75436,75436,75436
59,28,210,212,4151,4151,4151
59,29,212,219,64249,64249,64249
59,30,219,218,1985,1985,1985
59,31,218,223,27895,27895,27895
59,32,223,226,4622,4622,4622
59,33,226,227,2673,2673,2673
59,34,227,231,33466,33466,33466
59,35,231,235,4799,4799,4799
59,36,235,244,13932,13932,13932
59,37,244,243,25189,25189,25189
59,38,243,246,16453,16453,16453
59,39,246,247,8516,8516,8516
59,40,247,252,5553,5553,5553
59,41,252,255,6411,6411,6411
59,42,255,259,5051,5051,5051
59,43,259,264,8950,8950,8950
59,44,264,263,4668,4668,4668
59,45,263,265,5353,5353,5353
59,46,265,271,475,475,475
59,47,271,270,13141,13141,13141
60,1,1,70,26012,26012,26012
60,2,70,298,16558,16558,16558
60,3,298,71,50351,50351,50351
60,4,71,41,21602,21602,21602
60,5,41,45,13550,13550,13550
60,6,45,85,5780,5780,5780
60,7,85,84,13617,13617,13617
60,8,84,142,24630,24630,24630
60,9,142,155,18718,18718,18718
60,10,155,154,7768,7768,7768
60,11,154,160,48527,48527,48527
60,12,160,116,38887,38887,38887
60,13,116,163,1610,1610,1610
60,14,163,162,5196,5196,5196
60,15,162,174,26069,26069,26069
60,16,174,172,6041,6041,6041
60,17,172,181,19792,19792,19792
60,18,181,198,5013,5013,5013
60,19,198,182,4315,4315,4315
60,20,182,187,2034,2034,2034
60,21,187,192,10053,10053,10053
60,22,192,193,4157,4157,4157
60,23,193,194,2731,2731,2731
60,24,194,199,135,135,135
60,25,199,201,7367,7367,7367
60,26,201,151,13001,13001,13001
60,27,151,210,75436,75436,75436
60,28,210,212,4151,4151,4151
60,29,212,219,64249,64249,64249
60,30,219,218,1985,1985,1985
60,31,218,223,27895,27895,27895
60,32,223,226,4622,4622,4622
60,33,226,227,2673,2673,2673
60,34,227,231,33466,33466,33466
60,35,231,235,4799,4799,4799
60,36,235,244,13932,13932,13932
60,37,244,243,25189,25189,25189
60,38,243,246,16453,16453,16453
60,39,246,247,8516,8516,8516
60,40,247,252,5553,5553,5553
60,41,252,255,6411,6411,6411
60,42,255,259,5051,5051,5051
60,43,259,264,8950,8950,8950
60,44,264,263,4668,4668,4668
60,45,263,267,13034,13034,13034
60,46,267,268,6530,6530,6530
60,47,268,274,15524,15524,15524
60,48,274,273,20568,20568,20568
61,1,1,293,26538,26538,26538
61,2,293,290,26792,26792,26792
61,3,290,6,25999,25999,25999
61,4,6,286,2710,2710,2710
61,5,286,285,56008,56008,56008
61,6,285,283,44562,44562,44562
61,7,283,297,44457,44457,44457
61,8,297,68,44918,44918,44918
61,9,68,276,40430,40430,40430
62,1,1,293,26538,26538,26538
62,2,293,290,26792,26792,26792
62,3,290,6,25999,25999,25999
62,4,6,286,2710,2710,2710
62,5,286,287,33846,33846,33846
62,6,287,282,572,572,572
62,7,282,284,21012,21012,21012
62,8,284,281,317,317,317
62,9,281,280,49157,49157,49157
62,10,280,277,30123,30123,30123
63,1,1,293,26538,26538,26538
63,2,293,290,26792,26792,26792
63,3,290,6,25999,25999,25999
63,4,6,286,2710,2710,2710
63,5,286,287,33846,33846,33846
63,6,287,282,572,572,572
64,1,1,293,26538,26538,26538
64,2,293,290,26792,26792,26792
64,3,290,6,25999,25999,25999
64,4,6,286,2710,2710,2710
64,5,286,285,56008,56008,56008
65,1,1,293,26538,26538,26538
65,2,293,292,12626,12626,12626
66,1,1,293,26538,26538,26538
66,2,293,290,26792,26792,26792
66,3,290,6,25999,25999,25999
66,4,6,286,2710,2710,2710
66,5,286,285,56008,56008,56008
66,6,285,283,44562,44562,44562
66,7,283,297,44457,44457,44457
66,8,297,68,44918,44918,44918
66,9,68,276,40430,40430,40430
66,10,276,294,39765,39765,39765
67,1,1,70,26012,26012,26012
67,2,70,298,16558,16558,16558
67,3,298,71,50351,50351,50351
67,4,71,41,21602,21602,21602
67,5,41,33,8112,8112,8112
67,6,33,13,54504,54504,54504
67,7,13,72,14279,14279,14279
67,8,72,34,20651,20651,20651
67,9,34,83,23207,23207,23207
67,10,83,295,18131,18131,18131
68,1,1,70,26012,26012,26012
68,2,70,298,16558,16558,16558
68,3,298,71,50351,50351,50351
68,4,71,41,21602,21602,21602
68,5,41,45,13550,13550,13550
68,6,45,85,5780,5780,5780
68,7,85,84,13617,13617,13617
68,8,84,142,24630,24630,24630
68,9,142,155,18718,18718,18718
68,10,155,154,7768,7768,7768
68,11,154,160,48527,48527,48527
68,12,160,116,38887,38887,38887
68,13,116,163,1610,1610,1610
68,14,163,162,5196,5196,5196
68,15,162,174,26069,26069,26069
68,16,174,172,6041,6041,6041
68,17,172,181,19792,19792,19792
68,18,181,198,5013,5013,5013
68,19,198,182,4315,4315,4315
68,20,182,187,2034,2034,2034
68,21,187,192,10053,10053,10053
68,22,192,193,4157,4157,4157
68,23,193,194,2731,2731,2731
68,24,194,199,135,135,135
68,25,199,201,7367,7367,7367
68,26,201,151,13001,13001,13001
68,27,151,210,75436,75436,75436
68,28,210,212,4151,4151,4151
68,29,212,219,64249,64249,64249
68,30,219,218,1985,1985,1985
68,31,218,223,27895,27895,27895
68,32,223,226,4622,4622,4622
68,33,226,227,2673,2673,2673
68,34,227,231,33466,33466,33466
68,35,231,235,4799,4799,4799
68,36,235,244,13932,13932,13932
68,37,244,243,25189,25189,25189
68,38,243,246,16453,16453,16453
68,39,246,247,8516,8516,8516
68,40,247,252,5553,5553,5553
68,41,252,255,6411,6411,6411
68,42,255,259,5051,5051,5051
68,43,259,264,8950,8950,8950
68,44,264,263,4668,4668,4668
68,45,263,267,13034,13034,13034
68,46,267,268,6530,6530,6530
68,47,268,274,15524,15524,15524
68,48,274,273,20568,20568,20568
68,49,273,296,141653,141653,141653
69,1,1,293,26538,26538,26538
69,2,293,290,26792,26792,26792
69,3,290,6,25999,25999,25999
69,4,6,286,2710,2710,2710
69,5,286,285,56008,56008,56008
69,6,285,283,44562,44562,44562
69,7,283,297,44457,44457,44457
70,1,1,70,26012,26012,26012
70,2,70,298,16558,16558,16558
71,1,1,70,26012,26012,26012
71,2,70,298,16558,16558,16558
71,3,298,71,50351,50351,50351
71,4,71,41,21602,21602,21602
71,5,41,33,8112,8112,8112
71,6,33,13,54504,54504,54504
71,7,13,72,14279,14279,14279
71,8,72,34,20651,20651,20651
71,9,34,30,6240,6240,6240
71,10,30,82,2326,2326,2326
71,11,82,42,22776,22776,22776
71,12,42,124,31507,31507,31507
71,13,124,130,10676,10676,10676
71,14,130,144,9162,9162,9162
71,15,144,143,11534,11534,11534
71,16,143,299,13844,13844,13844
72,1,1,70,26012,26012,26012
72,2,70,298,16558,16558,16558
72,3,298,71,50351,50351,50351
72,4,71,41,21602,21602,21602
72,5,41,33,8112,8112,8112
72,6,33,13,54504,54504,54504
72,7,13,72,14279,14279,14279
72,8,72,34,20651,20651,20651
72,9,34,30,6240,6240,6240
72,10,30,82,2326,2326,2326
72,11,82,42,22776,22776,22776
72,12,42,124,31507,31507,31507
72,13,124,130,10676,10676,10676
72,14,130,144,9162,9162,9162
72,15,144,143,11534,11534,11534
72,16,143,299,13844,13844,13844
72,17,299,128,9346,9346,9346
72,18,128,133,16322,16322,16322
72,19,133,132,9099,9099,9099
72,20,132,93,11930,11930,11930
72,21,93,73,59174,59174,59174
72,22,73,300,5839,5839,5839
73,1,1,70,26012,26012,26012
73,2,70,298,16558,16558,16558
73,3,298,71,50351,50351,50351
73,4,71,41,21602,21602,21602
73,5,41,45,13550,13550,13550
73,6,45,85,5780,5780,5780
73,7,85,84,13617,13617,13617
73,8,84,142,24630,24630,24630
73,9,142,155,18718,18718,18718
73,10,155,154,7768,7768,7768
73,11,154,160,48527,48527,48527
73,12,160,116,38887,38887,38887
73,13,116,163,1610,1610,1610
73,14,163,113,41907,41907,41907
73,15,113,92,25224,25224,25224
73,16,92,106,19559,19559,19559
73,17,106,109,20005,20005,20005
73,18,109,206,7138,7138,7138
73,19,206,205,1135,1135,1135
73,20,205,213,44562,44562,44562
73,21,213,214,11964,11964,11964
73,22,214,216,72,72,72
73,23,216,215,5791,5791,5791
73,24,215,78,7141,7141,7141
73,25,78,301,13159,13159,13159
74,1,3,43,23282,23282,23282
74,2,43,34,17764,17764,17764
74,3,34,72,20651,20651,20651
74,4,72,13,14279,14279,14279
74,5,13,33,54504,54504,54504
74,6,33,41,8112,8112,8112
74,7,41,71,21602,21602,21602
74,8,71,298,50351,50351,50351
74,9,298,70,16558,16558,16558
74,10,70,1,26012,26012,26012
74,11,1,293,26538,26538,26538
74,12,293,290,26792,26792,26792
74,13,290,6,25999,25999,25999
75,1,3,43,23282,23282,23282
75,2,43,34,17764,17764,17764
75,3,34,72,20651,20651,20651
75,4,72,13,14279,14279,14279
75,5,13,33,54504,54504,54504
75,6,33,41,8112,8112,8112
75,7,41,71,21602,21602,21602
75,8,71,12,5094,5094,5094
75,9,12,7,34231,34231,34231
76,1,3,43,23282,23282,23282
76,2,43,34,17764,17764,17764
76,3,34,72,20651,20651,20651
76,4,72,13,14279,14279,14279
76,5,13,33,54504,54504,54504
76,6,33,41,8112,8112,8112
76,7,41,71,21602,21602,21602
76,8,71,298,50351,50351,50351
76,9,298,70,16558,16558,16558
76,10,70,1,26012,26012,26012
76,11,1,293,26538,26538,26538
76,12,293,290,26792,26792,26792
76,13,290,6,25999,25999,25999
76,14,6,286,2710,2710,2710
76,15,286,287,33846,33846,33846
76,16,287,282,572,572,572
76,17,282,284,21012,21012,21012
76,18,284,281,317,317,317
76,19,281,279,39110,39110,39110
76,20,279,9,38886,38886,38886
77,1,3,43,23282,23282,23282
77,2,43,34,17764,17764,17764
77,3,34,72,20651,20651,20651
77,4,72,13,14279,14279,14279
77,5,13,33,54504,54504,54504
77,6,33,41,8112,8112,8112
77,7,41,71,21602,21602,21602
77,8,71,298,50351,50351,50351
77,9,298,70,16558,16558,16558
